point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
24,1.0,1.25,856.0606060606061,ilm,0.5712814734628071,0.6685936995175494,0.3460817726476954,-,-,-,-,-,-,-,-,,4481.878452024293,32.37695087278182,1167.3070595416582,3.291675268260235e-6,0.1594838561075898,-720.935322133121,7.538720426059156,4.394432414150607,-,-,139.31586316438566,86.54971722168916,0.0,0.0,0.0,11.0309009634348,40.793525421111624,0.0,0.0,44.52672084636073,3.6488527690928487,0.0,0.0,0.0,0.0,0.0,6.359062838313948,41.92712628554152,0.0,0.0,50.87868217863837,0.8351286975061434,0.0,0.0
24,1.0,1.25,856.0606060606061,liq,87.68136335600273,87.16263669989979,89.93897845745349,-,-,-,-,-,-,-,-,,2248.3241742014743,68.92436884152026,1436.9082656259784,2.1204058533106177e-5,0.1435591467749759,-798.3570617382688,2.4983910500024336,2.4882651571608867e-9,-,-,14.033944703168135,1.392041704351591e-17,67.70959336127974,7.865943405462311,2.054720172199258,1.9242289233742962,1.513502470326453,2.6598485505557727,4.00043934018225,0.767142022557351,0.3227828168168454,0.0,11.181798937245711,68.50878868400493,13.50662379118537,1.9405589881807543,1.3059541914939783,1.831369874008479,4.219626109701998,4.175662799800762,1.0320006921537337,0.08697542288763792,0.0,3.392439446582354
24,1.0,1.25,856.0606060606061,opx,1.7234952994732506,1.5787077210201332,1.0977510581019783,-,-,-,-,-,-,-,-,,3336.3714010228987,65.29734876973436,1463.834629698628,3.7615041612625087e-6,0.13518509377673424,-836.5307978296601,7.08782604927287,4.337670981558965,-,-,83.91004783449857,62.775127574570035,48.74332701314286,0.959517130959078,1.1834370404344916,35.45743419513393,13.016603551681735,0.0,0.05630397174618163,0.027390532711442796,0.5559865641902891,0.0,0.0,53.52327603403514,1.788052039973172,1.2129719498731528,26.11619763433878,17.09314768365019,0.0,0.0637805409296861,0.03998859355613526,0.16258552364374934,0.0,0.0
25,1.0,1.25,845.4545454545456,system,100.0,100.0,100.0,-11.326631358813303,2.330606017610448,0.7320812557456264,0.8058240994647405,0.8326617792577896,0.06730205484369157,0.032238790283575125,0.0613053539137579,84264.9973898659,2344.1475591897515,0.004325749558562073,[1415.9615612758164],[1.9290374655136477e-5],[0.14244502769546694],[-806.8401015881061],2.9472198656519293,0.9441104111041062,6.381097910969621,3.5769171212053323,17.575587739224268,2.0894429598920454,66.18887313264689,7.991107307797185,2.832855850818159,2.8246626499010645,2.292454578648667,2.410735213631899,4.00850946682697,0.9197863285711199,0.4673964276368784,0.0,10.063619043521136,66.64813550587829,13.655571563692634,2.662597833230009,1.9078521978369782,2.760581703278582,3.8060413969742815,4.163969873221267,1.231397023351793,0.12533676020201973,0.0,3.038516142334149
25,1.0,1.25,845.4545454545456,pl,6.442676674162002,7.246652552248357,6.426937297182962,-,-,-,-,-,-,-,-,,2606.5856749474374,102.98590282924577,1162.0769903393443,2.9626008054220156e-6,0.13623489450874243,-896.8207653082329,6.152932003072354,3.3696265625730537,-,-,59.22004869768824,29.596172521908688,65.78653814438692,17.10673092780654,9.213461855613087,0.0,0.0,0.2627629061069847,7.630506166086475,0.0,0.0,0.0,0.0,58.89482882502591,25.990046574173665,7.69911937961036,0.0,0.0,0.36882908890855987,7.047176132281517,0.0,0.0,0.0,0.0
25,1.0,1.25,845.4545454545456,mgt,0.6211220674709116,0.6017506376336652,0.2861635308674721,-,-,-,-,-,-,-,-,,4861.171031740097,46.00622247420291,1530.2057368323806,4.8537283258316025e-6,0.17661390489474565,-465.50519248858893,7.2801470117819544,4.176501401317992,-,-,144.58575444784242,84.79420332096545,0.0,0.7247682112239204,0.0,4.661141773611261,69.49241339593114,0.0,0.0,1.9362428993825505,23.185433719851122,0.0,0.0,0.0,1.2784115112317977,0.0,3.2496685536989487,86.37854335374985,0.0,0.0,2.6757134601950114,6.417663121124384,0.0,0.0
25,1.0,1.25,845.4545454545456,liq,87.77159010605658,87.20221544850314,89.94988708140717,-,-,-,-,-,-,-,-,,2241.12213006035,68.84492155211474,1438.7631817670263,2.15074657594922e-5,0.142948200668105,-799.2971863594286,2.4910981529195686,2.4987390666726467e-9,-,-,13.907440273400601,1.3992887348233412e-17,67.99379080698466,7.816219196154838,1.906318137599849,1.7615919334724304,1.3646832997213616,2.7192930044220716,3.9588729873769415,0.712605084736997,0.29993203095499144,0.0,11.466693518575855,68.9139169549098,13.444179842837206,1.8034792147297387,1.1976174506803356,1.654117688505219,4.321302458400387,4.139338061508926,0.9602730256267775,0.08095628813067415,0.0,3.4848190146709395
25,1.0,1.25,845.4545454545456,ilm,0.6055546307937054,0.7094555612311555,0.36555964593822365,-,-,-,-,-,-,-,-,,4486.478358925547,32.358415709609844,1168.2876579205868,3.2859333853765426e-6,0.15903874171348656,-722.4822792642192,7.54396562303343,4.394895913398517,-,-,139.7894109656876,86.6568234172862,0.0,0.0,0.0,10.938027728987764,40.91181260852657,0.0,0.0,44.45047898745698,3.6996806750286773,0.0,0.0,0.0,0.0,0.0,6.305993333446409,42.051833388675504,0.0,0.0,50.79534828945176,0.8468249884263344,0.0,0.0
25,1.0,1.25,845.4545454545456,cpx,2.9390429935509212,2.755456502592534,1.942938576008103,-,-,-,-,-,-,-,-,,3278.48436220028,67.60821122827764,1400.36545194315,3.7870413673540807e-6,0.13469059803637964,-883.2116400127679,7.2533453770537415,4.101671159953841,-,-,98.94272621401181,55.15625803321611,50.35494686743745,0.3119958427227448,18.64381180240611,20.707308653111347,6.917982073241631,0.2304473939006802,1.3982325121879569,0.4416744243080085,0.99360043068409,0.0,0.0,54.08362021286065,0.5686857191063451,18.691166392411308,14.918404944289412,8.885868729035588,0.38807564883703627,1.549261243129529,0.6307162147808696,0.28420089554925243,0.0,0.0
25,1.0,1.25,845.4545454545456,opx,1.6200135279658943,1.4844692977911527,1.0285138685960558,-,-,-,-,-,-,-,-,,3336.565812341634,65.26038498026965,1467.7848619324916,3.74754290320199e-6,0.13464555360497746,-839.0386878616482,7.093582417475992,4.33762152600777,-,-,84.18922123761976,62.777353974487504,48.80632125957584,0.9100489478433086,1.1301060311233238,35.58535566498429,12.952962307570537,0.0,0.05722010056979697,0.02498823028431783,0.532997458048597,0.0,0.0,53.63332581093601,1.6971620378337893,1.159193474901331,26.230410495268288,17.022549448665146,0.0,0.06486776263946488,0.036509197424298145,0.15598177233167096,0.0,0.0
26,1.0,1.25,834.8484848484849,system,100.0,100.0,100.0,-11.494196207649262,2.373600221945715,0.7526375452040319,0.8137487742927445,0.8412037799707973,0.06473737348582576,0.030977619122770913,0.05915951704611161,102261.74037879538,2335.75489004325,0.00434019401153139,[1415.9171713641504],[1.957095424486382e-5],[0.14181495155043086],[-807.8434268500907],2.93656701998521,0.9377095399022306,6.345602720232952,3.5546367009418574,17.40377264497303,2.0538273623541734,66.51729225526837,7.959121132316552,2.6641751977063253,2.632397475978739,2.121657624323323,2.466746365053486,3.9993715094974474,0.8822460363339741,0.43696823680352004,0.0,10.320024166718266,67.05937412511278,13.617266941035897,2.507066164810862,1.78012919019373,2.5579796473604834,3.8991541908224567,4.159473198242953,1.1825589026854355,0.11731805703640136,0.0,3.1196795826990065
26,1.0,1.25,834.8484848484849,liq,87.84343708561548,87.22345741725135,89.93863520026758,-,-,-,-,-,-,-,-,,2234.4871483542065,68.73718169306062,1439.1455245723896,2.1809041123662947e-5,0.14230702609590087,-800.0908205676105,2.48412781190217,2.5091255043366637e-9,-,-,13.788776601812089,1.4067684864562493e-17,68.24382033854148,7.761441944951344,1.7718361558864166,1.6148746727336138,1.2318316877565871,2.7767933280953097,3.907806441152438,0.6632266786643303,0.2793845092438993,0.0,11.748984242974563,69.29005754177643,13.373648584227855,1.6792263157017973,1.0998198061005033,1.4957389779947214,4.420507451668891,4.093193571074375,0.8953188142587946,0.07554399922837596,0.0,3.576944937968233
26,1.0,1.25,834.8484848484849,cpx,2.798861587446359,2.6270953837380975,1.8457991320575284,-,-,-,-,-,-,-,-,,3279.3083923824333,67.58341076540658,1396.7201564331674,3.774660348075977e-6,0.13417251822143178,-885.4591468019928,7.259908812975235,4.10130560440424,-,-,99.29308273174675,55.160287797602834,50.38528135437007,0.29646601843256815,18.634812171545427,20.634565961872937,6.887082187519657,0.2404729304034463,1.4423977155218564,0.4551817703989001,1.0237398899351304,0.0,0.0,54.11788765946153,0.5403958091553028,18.68272620987751,14.866461450093318,8.846454801222011,0.40497137188079957,1.598246722620586,0.6500251222118546,0.2928308534770761,0.0,0.0
26,1.0,1.25,834.8484848484849,mgt,0.5648989985365931,0.547185136203875,0.25894073918868415,-,-,-,-,-,-,-,-,,4868.831724589128,45.97532582137963,1529.2137234302922,4.840907459013439e-6,0.17618663169352827,-465.1493965694134,7.284361017709895,4.175336640830452,-,-,145.1755818061809,84.88046657827176,0.0,0.6913418458606724,0.0,4.5849683995188375,69.6273522174233,0.0,0.0,1.7680338405101568,23.328303696687044,0.0,0.0,0.0,1.2211269864926706,0.0,3.2009548645977675,86.66521327322275,0.0,0.0,2.446621494692929,6.466083380993901,0.0,0.0
26,1.0,1.25,834.8484848484849,pl,6.646274765503957,7.474896376971306,6.617405104206263,-,-,-,-,-,-,-,-,,2602.6053069198756,103.00941503258886,1168.4209831645296,3.0519389707048225e-6,0.1358123872105509,-897.345362886277,6.119764531504191,3.3551427593486154,-,-,58.40820792271553,29.297483528123614,66.42513466683864,16.787432666580678,8.574865333161357,0.0,0.0,0.3090986649889456,7.903468668430376,0.0,0.0,0.0,0.0,59.54387947924131,25.538116861203758,7.174804512352578,0.0,0.0,0.4344329842046275,7.308766162997708,0.0,0.0,0.0,0.0
26,1.0,1.25,834.8484848484849,ilm,0.6238474313582913,0.7316130373454259,0.37536481251799897,-,-,-,-,-,-,-,-,,4490.748506005046,32.33965240499576,1168.9014259023581,3.2776211288522873e-6,0.15854909064266123,-723.9710991660108,7.550387016293215,4.395944307660643,-,-,140.30254979407198,86.78068971300348,0.0,0.0,0.0,10.864050707554911,41.013544861766164,0.0,0.0,44.36721329203676,3.7551911386421604,0.0,0.0,0.0,0.0,0.0,6.264630054572808,42.16505582394119,0.0,0.0,50.71060679147287,0.8597073300131377,0.0,0.0
26,1.0,1.25,834.8484848484849,opx,1.5226801315393363,1.3957526484899425,0.9638550117619364,-,-,-,-,-,-,-,-,,3336.472942985761,65.22223481837722,1463.4119708366998,3.7343079521246884e-6,0.13406756486559573,-841.4953870920823,7.099649514758909,4.33824276673931,-,-,84.45021012015661,62.79358956402706,48.867381095893606,0.86205664218798,1.0780843493345005,35.73037340343285,12.87063599113179,0.0,0.058075859637169096,0.022769230209989538,0.5106234281721116,0.0,0.0,53.74658236092081,1.6090424204196505,1.1067833342151974,26.359942927926213,16.928896305396997,0.0,0.06589448733229024,0.03329570913064281,0.14956245465818724,0.0,0.0
27,1.0,1.25,824.2424242424241,system,100.0,100.0,100.0,-11.66100613301773,2.42144915929772,0.7741560340758317,0.8215177275763922,0.8508486842904908,0.06224865424863,0.029770600144808274,0.056943804521637234,123987.93230712197,2327.677542026561,0.004353911987426039,[1416.50764150011],[1.9853341991030175e-5],[0.14115325894641306],[-808.718512132921],2.9263510392791785,0.9315370060981399,6.3089053670373625,3.532208528531711,17.23997974773952,2.0198682424881467,66.82319033384526,7.923941617985089,2.5060018209843675,2.453067614794277,1.9624463265559575,2.521549655135543,3.9830631736158058,0.8435674290087363,0.40908620939785173,0.0,10.574085818677109,67.45324866612326,13.57428097669415,2.3612127943973036,1.660964329512291,2.3690285827324598,3.990838637845246,4.14776848168499,1.1321490322246242,0.10997160478104055,0.0,3.2005368940046153
27,1.0,1.25,824.2424242424241,cpx,2.6572774804817425,2.497215471351607,1.7486512431260532,-,-,-,-,-,-,-,-,,3279.9949136354135,67.55873956393938,1397.6823195599886,3.7568075891995204e-6,0.13362259011914746,-887.6269700353118,7.267719793061848,4.101843966559041,-,-,99.66675339013418,55.18632089855504,50.41024154783125,0.28356283460503884,18.63057418125103,20.568189088885102,6.8460071052657305,0.25080487432468507,1.4856660814071512,0.4694959223620676,1.055458364067945,0.0,0.0,54.148316881936594,0.5169105489931534,18.679726107650406,14.819630032304282,8.79428179058898,0.42239924648717353,1.6463002326123273,0.6705113601222537,0.3019237993048234,0.0,0.0
27,1.0,1.25,824.2424242424241,ilm,0.6300257248505414,0.7394970326832223,0.3778943238083241,-,-,-,-,-,-,-,-,,4494.552123907285,32.32045303870728,1169.7370733427686,3.268634482233759e-6,0.15801246331348026,-725.4302889650701,7.5572234270752885,4.397846387444837,-,-,140.78535273599303,86.92937015461104,0.0,0.0,0.0,10.817644776715396,41.0918961689164,0.0,0.0,44.27137716310462,3.819081891263585,0.0,0.0,0.0,0.0,0.0,6.240436647439323,42.26298530246293,0.0,0.0,50.62188400515248,0.8746940449452751,0.0,0.0
27,1.0,1.25,824.2424242424241,liq,87.90253384798498,87.23180682528015,89.91115253544093,-,-,-,-,-,-,-,-,,2228.3410335380613,68.60172158666471,1439.696128395121,2.2112841840287717e-5,0.1416360300348254,-800.7420420109146,2.4774615834374205,2.519514539444227e-9,-,-,13.677147020497046,1.4145405295287555e-17,68.46204260861381,7.701624147627638,1.650441097410519,1.4830462153168367,1.112984424053654,2.832097838139711,3.8476119640672115,0.6187283080455152,0.26092910875655245,0.0,12.030494287968539,69.64046650300199,13.295174520771097,1.567075531721251,1.011909390762173,1.3539348101076158,4.516905977490875,4.037613405310669,0.8367966593493235,0.07068453555921021,0.0,3.669438665925786
27,1.0,1.25,824.2424242424241,pl,6.866075101681242,7.722396809370823,6.825131042052347,-,-,-,-,-,-,-,-,,2598.7318778959166,103.03545957715541,1177.6981986410242,3.1617828827205937e-6,0.13535439256451948,-897.7712641327427,6.086457927617069,3.3409383715257026,-,-,57.59433764265283,29.006705313006954,67.05234561724814,16.473827191375932,7.947654382751863,0.0,0.0,0.3632942377419545,8.162878570882114,0.0,0.0,0.0,0.0,60.1804878270699,25.092049621547645,6.658229839023126,0.0,0.0,0.5112357516968447,7.557996960662476,0.0,0.0,0.0,0.0
27,1.0,1.25,824.2424242424241,opx,1.4295377058975793,1.3107240636747213,0.90242628342015,-,-,-,-,-,-,-,-,,3335.9527542051483,65.18215841885444,1465.913339279835,3.722063689825355e-6,0.1334489351083636,-843.9486303187133,7.106862403430244,4.339818465654746,-,-,84.71805740509427,62.82941528585026,48.92609404073765,0.815827289502412,1.0270656338461992,35.901814349445864,12.76061073203374,0.0,0.058841229004692804,0.020731860251981434,0.4890148651774671,0.0,0.0,53.86543620591573,1.524290583131869,1.055470049572871,26.51313934683416,16.801108807495453,0.0,0.06683023964961432,0.030347019261170755,0.14337774813913703,0.0,0.0
27,1.0,1.25,824.2424242424241,mgt,0.5145501391039083,0.49835979763948574,0.23474457215219413,-,-,-,-,-,-,-,-,,4876.046021533119,45.94450787943127,1530.7495842427866,4.833926652451231e-6,0.17571085489712546,-464.85991713423584,7.288907524403267,4.174674456423066,-,-,145.74971516466778,84.9792756992251,0.0,0.6584973212739159,0.0,4.523879192714106,69.74501020330361,0.0,0.0,1.6074477733813344,23.465165509327036,0.0,0.0,0.0,1.1647263687963971,0.0,3.162686271146616,86.93206238248843,0.0,0.0,2.2274860659714837,6.51303891159708,0.0,0.0
28,1.0,1.25,813.6363636363636,system,100.0,100.0,100.0,-11.826939870142391,2.47439623722573,0.7967567623135742,0.8291435715378109,0.8616938245329413,0.059856469966854425,0.028613950820425865,0.054665606036996446,150258.21343104437,2319.930802078501,0.004366931234223329,[1419.3327892369514],[2.013741513963615e-5],[0.1404610057822928],[-809.4633264987892],2.9165961287344873,0.925651884727983,6.2713289183949765,3.5097940099698333,17.084181762648004,1.9877895841923192,67.10692324345592,7.885125286481778,2.3578443648162777,2.2863585581624686,1.8135069848310426,2.5750163660330307,3.9594744352599784,0.80481183854337,0.3834940632444748,0.0,10.827444859171688,67.83089587094575,13.525979551655348,2.2246077278232708,1.5501712829765952,2.1921804815939376,4.08094928716342,4.128757890392095,1.0815901258725744,0.10323071356421759,0.0,3.281637068012792
28,1.0,1.25,813.6363636363636,liq,87.94882836086957,87.22667601116912,89.86837430592722,-,-,-,-,-,-,-,-,,2222.6244334247135,68.44115373869079,1442.2304878516632,2.241885252822887e-5,0.14093572851635897,-801.2531087253607,2.4710899028850064,2.529939309727058e-9,-,-,13.571978923334834,1.4226114192176292e-17,68.65136214512742,7.637130552835537,1.5412288582561915,1.364532412869315,1.0068060112695065,2.8854024424292373,3.7787954996956814,0.5783848453881716,0.24424404528783106,0.0,12.312113186841115,69.96798883061201,13.209316600901587,1.4662075285623948,0.9328444035463358,1.2271365179788494,4.610814028501417,3.9730613324110964,0.7837458773786511,0.06629248132847763,0.0,3.7625923987791734
28,1.0,1.25,813.6363636363636,pl,7.099708021442284,7.986671827630551,7.047777553588435,-,-,-,-,-,-,-,-,,2594.9996184293063,103.06435066983846,1192.4392138018795,3.286742397162279e-6,0.1348595211578363,-898.1197884182691,6.0533991664586955,3.327136989955533,-,-,56.7885929577165,28.72623200314256,67.66386564220817,16.168067178895914,7.33613435779183,0.0,0.0,0.4265666718276583,8.405366149276427,0.0,0.0,0.0,0.0,60.799632049392386,24.654838007058814,6.153036667211432,0.0,0.0,0.6009689648809188,7.79152431145647,0.0,0.0,0.0,0.0
28,1.0,1.25,813.6363636363636,opx,1.33941133800402,1.22834764642783,0.8434142750579519,-,-,-,-,-,-,-,-,,3335.0626568817606,65.14048304863596,1468.6576499395335,3.709915678224074e-6,0.13279235146480134,-846.3877977952627,7.11496305682697,4.342248658017203,-,-,84.98585006723697,62.883017969092066,48.982378074944215,0.7714796650401886,0.9772900396898739,36.09563973366227,12.626682551833298,0.0,0.05949358164150524,0.018864129570046725,0.46817222361859806,0.0,0.0,53.98859625372378,1.4430671999291333,1.0054575116465632,26.686525577703442,16.64363871484443,0.0,0.06764783976164958,0.027644393895164113,0.13742250849585394,0.0,0.0
28,1.0,1.25,813.6363636363636,ilm,0.627526498954218,0.7371173806997237,0.3752705886792111,-,-,-,-,-,-,-,-,,4497.961874864844,32.30088846942231,1171.2350829663455,3.258475497113786e-6,0.15743200782685465,-726.8477648166543,7.565614782164942,4.400471462627089,-,-,141.32443988214214,87.0992043612911,0.0,0.0,0.0,10.794601979450539,41.15081965838267,0.0,0.0,44.16373508650036,3.8908432756664237,0.0,0.0,0.0,0.0,0.0,6.230841021471626,42.34871659591062,0.0,0.0,50.52878356011543,0.8916588225023052,0.0,0.0
28,1.0,1.25,813.6363636363636,cpx,2.515193292350197,2.3666367918993627,1.6519893438161817,-,-,-,-,-,-,-,-,,3280.560240546544,67.53438365873139,1396.7470091710354,3.7433813648923574e-6,0.13304229394033518,-889.7134134942828,7.2761128658062875,4.103146458149282,-,-,100.03763567000212,55.23089171491148,50.43069087853219,0.27270322219761295,18.630962039314205,20.50757007102784,6.796300384627214,0.26148456865668485,1.5277069632815272,0.48425600053552276,1.0883258718271984,0.0,0.0,54.175654760490644,0.4971637135460386,18.681967530396598,14.777418652252342,8.731295068360746,0.44042939230657635,1.693054572663338,0.6916595759673247,0.3113567340164026,0.0,0.0
28,1.0,1.25,813.6363636363636,mgt,0.4693324883797141,0.45455034217341633,0.21317393293100387,-,-,-,-,-,-,-,-,,4882.829256916296,45.913916627802664,1535.5400238535483,4.8272366873035105e-6,0.1751886685213615,-464.64056872102003,7.294347744086537,4.174468155343248,-,-,146.35107112049405,85.08908292695902,0.0,0.6263948758690726,0.0,4.476038661940934,69.84686451328015,0.0,0.0,1.45559754737753,23.595104401532314,0.0,0.0,0.0,1.1094716901365549,0.0,3.133553234226177,87.17900125934635,0.0,0.0,2.019842812219307,6.558131004071628,0.0,0.0
29,1.0,1.25,803.0303030303031,system,100.0,100.0,100.0,-11.992452817789742,2.532113030082844,0.820519081843082,0.8366369095195488,0.8737190048684408,0.057576668460102516,0.027502208838227078,0.05234530435308205,182086.1384264641,2312.490437570058,0.004379327886129776,[1422.2216636404453],[2.042366807949078e-5],[0.13973944917510417],[-810.080510855392],2.9072064395405772,0.9199691476281119,6.233558773180105,3.4876215503946995,16.93527313497269,1.9571606322609443,67.3694521744372,7.842632584103693,2.219007459352056,2.1309130553402507,1.6746064027098206,2.6274499548391517,3.928647294545609,0.7665003513781703,0.35988885513703733,0.0,11.080901868157,68.19301481762358,13.472203907931773,2.0965910055889316,1.4468307404593403,2.027152732171029,4.169964010763364,4.10243362997104,1.03156682226165,0.09701420558061925,0.0,3.363228127648701
29,1.0,1.25,803.0303030303031,ilm,0.6186634353425898,0.7271790439415086,0.3689123797966731,-,-,-,-,-,-,-,-,,4501.01709929681,32.28097946091444,1174.3327083044,3.2473000024276958e-6,0.15681033559475097,-728.2191073513186,7.574733915526988,4.40375482062729,-,-,141.8683915295684,87.2884790050411,0.0,0.0,0.0,10.792823865514134,41.19257028408072,0.0,0.0,44.04381755121542,3.9707882991897216,0.0,0.0,0.0,0.0,0.0,6.2346115723557025,42.42432385713037,0.0,0.0,50.43038418716289,0.9106803833510244,0.0,0.0
29,1.0,1.25,803.0303030303031,pl,7.341902676809656,8.262098591986323,7.2801683024905275,-,-,-,-,-,-,-,-,,2591.441987492544,103.09653722656044,1208.5484069566535,3.4157089396910778e-6,0.13432757795175607,-898.4154988045514,6.021396267373941,3.31387535597914,-,-,56.013638072365794,28.458619550967306,68.2550675005896,15.872466249705194,6.7449324994103925,0.0,0.0,0.5001835097563054,8.627350240538497,0.0,0.0,0.0,0.0,61.39588248254783,24.229734801778,5.6631756814781635,0.0,0.0,0.70543124912357,8.005775785072426,0.0,0.0,0.0,0.0
29,1.0,1.25,803.0303030303031,opx,1.2513865181198,1.1478183586803208,0.7861804770589629,-,-,-,-,-,-,-,-,,3333.829991242873,65.09736978923206,1469.299454583436,3.694484010986554e-6,0.1321000887252679,-848.8132336667375,7.124005209242282,4.3454951649870335,-,-,85.25829886810945,62.95380598407561,49.03607326820515,0.7291696440640579,0.9288947188212094,36.309881051376664,12.470691761625897,0.0,0.06000473314330371,0.01715644933559374,0.44812837342811845,0.0,0.0,54.115301921914316,1.3656294809018759,0.956861267427791,26.878457936928722,16.458558440930705,0.0,0.06831428970112803,0.025173288021129968,0.13170337417434094,0.0,0.0
29,1.0,1.25,803.0303030303031,cpx,2.373112484459568,2.2358224538599574,1.5560470457764632,-,-,-,-,-,-,-,-,,3281.006776458019,67.5105000020418,1395.2820921792209,3.7305329101617916e-6,0.132433169526946,-891.7253946572812,7.284638500938617,4.105122998819359,-,-,100.38758076752364,55.29164049217097,50.4473002150627,0.2633897191235241,18.636407604012707,20.452883224287326,6.738472953477332,0.27249535289914,1.568100122753752,0.49905614744079946,1.1218946609427205,0.0,0.0,54.200717452092704,0.48024829113666145,18.68991764392672,14.739975685431283,8.658156752117751,0.4590364637787881,1.7380511082631462,0.7128934887555192,0.32100311449743074,0.0,0.0
29,1.0,1.25,803.0303030303031,liq,87.98641548469759,87.21203335568572,89.81484697864055,-,-,-,-,-,-,-,-,,2217.2814072890123,68.25718870537395,1444.6080729809723,2.272781931904156e-5,0.14020682543448681,-801.6283787331296,2.464979859146431,2.5404599213157224e-9,-,-,13.472480556259208,1.4310193653191453e-17,68.81433599115392,7.568111913972686,1.4434916821518275,1.2580582372319828,0.9120105542274286,2.9364604691566134,3.701926087582362,0.5416581390479789,0.22908387950060827,0.0,12.594863045974567,70.27554657448202,13.116342748036663,1.3759975958583277,0.8617894561378953,1.113837976500006,4.7018681447164274,3.900090634713369,0.7354594183940694,0.062303134436958243,0.0,3.8567643167242567
29,1.0,1.25,803.0303030303031,mgt,0.42851940057079974,0.41504819584616337,0.19384481623682898,-,-,-,-,-,-,-,-,,4889.189564096311,45.88360343876238,1543.2964963350435,4.817667979186649e-6,0.17462224080803948,-464.49650506438127,7.300952237346683,4.1746926346723,-,-,147.00077946966286,85.209082200181,0.0,0.5951745669110002,0.0,4.440451938291131,69.93374545833213,0.0,0.0,1.312861279685005,23.71776675678075,0.0,0.0,0.0,1.0556071453220817,0.0,3.1128654542064758,87.40608954815966,0.0,0.0,1.8242528184446172,6.601185033867179,0.0,0.0
30,1.0,1.25,792.4242424242426,system,100.0,100.0,100.0,-12.156027695352861,2.5962488620990505,0.8455511364435906,0.8440215404569278,0.8873346983491904,0.05543436509536388,0.0264363122303641,0.049962115987324536,220785.60084626317,2305.3059897393223,0.00439120384613665,[1423.4999863702128],[2.071160308401852e-5],[0.138988264382031],[-810.5700774339152],2.8980466687927082,0.9143744340499013,6.196694273313464,3.466060269152647,16.791619113914678,1.9274216280961713,67.61149283152355,7.796241334071878,2.0891593130849366,1.9859079840580478,1.545398512594473,2.6787650643461185,3.8905802812213244,0.7290244980497402,0.33805343967281437,0.0,11.335376741377111,68.54057511532517,13.412582190153449,1.976864303477708,1.350396995830911,1.8735468499227002,4.257776143872761,4.0687710088055296,0.9826016156553349,0.09126465933140528,0.0,3.445621117625044
30,1.0,1.25,792.4242424242426,opx,1.1653599940648802,1.0690056124941587,0.7306011308799315,-,-,-,-,-,-,-,-,,3332.0848123542746,65.05193408397024,1467.709913337274,3.6820268113096067e-6,0.13136823406507034,-851.2749008167102,7.133959253407162,4.349891285440683,-,-,85.51674283858321,63.048223359806954,49.086807990966754,0.6891297177081559,0.8814877590129283,36.55583333840452,12.281767036345379,0.0,0.0603438351950619,0.015605161158068004,0.42902516120912615,0.0,0.0,54.248655883276,1.2924836912325983,0.9093237977479048,27.099170735271727,16.232368532323054,0.0,0.06879846473442029,0.022929816575631406,0.12626907883865646,0.0,0.0
30,1.0,1.25,792.4242424242426,pl,7.58559989344863,8.541208629253665,7.5154708811769195,-,-,-,-,-,-,-,-,,2588.0909584311567,103.13253844497649,1217.9190731901663,3.524416499023189e-6,0.13375924532958988,-898.6787840412273,5.991336466319637,3.3013097605346577,-,-,55.29348790430313,28.206687521137788,68.8208179562927,15.589591021853655,6.179182043707305,0.0,0.0,0.585184229005356,8.825224749140993,0.0,0.0,0.0,0.0,61.963294777654234,23.820413560715615,5.193064819454907,0.0,0.0,0.826091710840944,8.197135131334306,0.0,0.0,0.0,0.0
30,1.0,1.25,792.4242424242426,ilm,0.6048723945285561,0.7113025981363348,0.35967892182013783,-,-,-,-,-,-,-,-,,4503.558506992854,32.26044748406337,1173.6250892523497,3.2407552780928417e-6,0.15614295781555518,-729.5673587249844,7.584477474727261,4.408021751229533,-,-,142.3879174378683,87.50709504130234,0.0,0.0,0.0,10.822766290876874,41.20937990244075,0.0,0.0,43.903561420047154,4.064292386635235,0.0,0.0,0.0,0.0,0.0,6.258450801603971,42.48605119662198,0.0,0.0,50.32239745813336,0.9331005436406794,0.0,0.0
